row,col,data
9387,20659,1.0
12585,21739,1.0
2002,15153,1.0
2153,21827,1.0
4511,20090,1.0
1519,17363,1.0
9474,12275,1.0
5985,10820,1.0
11460,2653,1.0
5373,1379,1.0
2670,12333,1.0
3783,3002,1.0
17,10846,1.0
11387,8172,1.0
6997,12731,1.0
1925,9884,1.0
5937,18216,1.0
3677,19415,1.0
9812,20970,1.0
6644,8457,1.0
5024,9279,1.0
12290,11060,1.0
1969,12752,1.0
3349,19836,1.0
8741,18278,1.0
11823,11191,1.0
10936,1635,1.0
5815,21210,1.0
11045,4801,1.0
10113,10049,1.0
9989,21695,1.0
8789,18349,1.0
206,14775,1.0
4923,6194,1.0
3950,17666,1.0
9444,21281,1.0
12267,20694,1.0
9521,20118,1.0
9439,18397,1.0
279,8011,1.0
5891,21327,1.0
9333,4640,1.0
12017,3486,1.0
9778,20870,1.0
2275,18091,1.0
12211,18414,1.0
11126,12440,1.0
2813,16015,1.0
5867,9022,1.0
635,12342,1.0
5456,21430,1.0
164,14284,1.0
4048,18765,1.0
4968,10960,1.0
2782,17197,1.0
21,7707,1.0
6447,11144,1.0
5236,14916,1.0
11692,5146,1.0
2179,21555,1.0
6228,16496,1.0
9659,18708,1.0
10959,12137,1.0
9482,10393,1.0
12134,8332,1.0
6666,12946,1.0
12592,16889,1.0
10268,10262,1.0
10209,844,1.0
8890,20291,1.0
3429,2137,1.0
194,12246,1.0
11660,12470,1.0
8664,5416,1.0
8761,11796,1.0
11251,20644,1.0
10797,2423,1.0
5234,774,1.0
11739,19907,1.0
8292,4083,1.0
750,2346,1.0
114,10046,1.0
3484,6985,1.0
2627,14848,1.0
7531,6279,1.0
5714,6255,1.0
4928,7937,1.0
6196,4972,1.0
573,12729,1.0
8372,11288,1.0
1394,16628,1.0
252,13874,1.0
4606,14062,1.0
2823,8892,1.0
10128,13859,1.0
12316,15071,1.0
1985,6981,1.0
11783,184,1.0
5206,38,1.0
2977,17526,1.0
1606,17749,1.0
11134,1824,1.0
3662,15554,1.0
8509,15193,1.0
10637,4524,1.0
9058,11355,1.0
4039,21404,1.0
9930,8431,1.0
2611,12641,1.0
5417,12107,1.0
11990,21670,1.0
3664,4384,1.0
2243,10639,1.0
12161,18914,1.0
6895,7346,1.0
278,21536,1.0
9626,13599,1.0
12180,20917,1.0
7467,9343,1.0
5614,13349,1.0
1765,4384,1.0
9767,8255,1.0
7738,7007,1.0
3603,13936,1.0
1621,4850,1.0
8729,19995,1.0
9518,10050,1.0
11299,21615,1.0
6899,7347,1.0
403,9033,1.0
8480,10679,1.0
7992,6095,1.0
10868,9204,1.0
4830,4074,1.0
4821,14261,1.0
8822,2780,1.0
1578,8537,1.0
752,21292,1.0
5896,1249,1.0
366,21401,1.0
3638,9786,1.0
11549,18129,1.0
6766,11204,1.0
8325,6828,1.0
11607,15190,1.0
5883,6394,1.0
10977,5477,1.0
5346,5002,1.0
12427,13521,1.0
10171,11464,1.0
9398,1590,1.0
6986,19439,1.0
1501,15656,1.0
5751,9565,1.0
11511,4908,1.0
4506,5538,1.0
8014,18597,1.0
11288,14324,1.0
9039,1312,1.0
5699,2988,1.0
7044,5468,1.0
11000,6091,1.0
7275,21098,1.0
10375,15555,1.0
9489,6000,1.0
11156,12104,1.0
5400,15576,1.0
4977,7480,1.0
5845,9031,1.0
3721,11156,1.0
7194,10999,1.0
4261,19811,1.0
2424,15253,1.0
1611,21985,1.0
1505,10398,1.0
11690,18995,1.0
7829,5105,1.0
12429,1599,1.0
5283,8442,1.0
2751,16960,1.0
6313,13430,1.0
2659,2880,1.0
11771,1796,1.0
6123,5541,1.0
1060,12252,1.0
5930,1916,1.0
5178,13458,1.0
10648,2369,1.0
651,2570,1.0
6835,1199,1.0
6583,5941,1.0
6666,13598,1.0
11191,10126,1.0
7015,17164,1.0
9209,5026,1.0
3849,2535,1.0
734,9940,1.0
11471,2920,1.0
826,1296,1.0
2519,1895,1.0
5284,20804,1.0
3925,6253,1.0
2794,21768,1.0
866,10082,1.0
10543,15661,1.0
8874,17117,1.0
2131,5747,1.0
3437,10748,1.0
10079,18217,1.0
5481,7838,1.0
4569,16052,1.0
3106,12206,1.0
3600,6296,1.0
4427,2583,1.0
454,20780,1.0
4445,18272,1.0
7143,4718,1.0
12502,6642,1.0
3610,12485,1.0
3545,5755,1.0
7652,9015,1.0
12020,20668,1.0
12292,19810,1.0
6330,11395,1.0
2924,8684,1.0
8982,10673,1.0
4971,11278,1.0
6795,15623,1.0
8744,12497,1.0
2477,16057,1.0
5620,10139,1.0
45,11413,1.0
6925,2555,1.0
223,4407,1.0
7377,16607,1.0
5361,18954,1.0
12125,7454,1.0
11927,11792,1.0
8236,14804,1.0
1257,16294,1.0
1533,5989,1.0
1077,5435,1.0
9090,3541,1.0
8120,10761,1.0
1183,17175,1.0
2333,15419,1.0
1011,17786,1.0
102,22053,1.0
1655,16410,1.0
12533,5623,1.0
11371,20260,1.0
8033,12862,1.0
4272,13019,1.0
5163,14652,1.0
8221,20238,1.0
12473,13174,1.0
11762,19632,1.0
10443,9331,1.0
4643,5775,1.0
4503,15222,1.0
9010,5187,1.0
9154,7501,1.0
8133,10402,1.0
6141,17032,1.0
3816,14047,1.0
3446,7954,1.0
10520,12158,1.0
2510,8497,1.0
10761,10865,1.0
4318,8992,1.0
5691,1784,1.0
2091,9916,1.0
3591,4003,1.0
5313,16797,1.0
1476,5663,1.0
5600,11016,1.0
12121,13752,1.0
6456,4490,1.0
11762,14820,1.0
12244,10704,1.0
12589,21159,1.0
575,15615,1.0
3531,17775,1.0
10012,11481,1.0
1685,15013,1.0
12615,5776,1.0
6010,9365,1.0
2687,5613,1.0
265,9582,1.0
3328,17801,1.0
10245,18882,1.0
6728,21173,1.0
10864,11458,1.0
1429,13301,1.0
7501,5847,1.0
8577,16186,1.0
2030,20009,1.0
11173,5085,1.0
5299,20392,1.0
2875,17266,1.0
3328,14159,1.0
3387,5961,1.0
4911,21006,1.0
9599,12302,1.0
10597,4982,1.0
1275,13339,1.0
3338,6352,1.0
7714,21480,1.0
8305,4948,1.0
10675,2100,1.0
6457,13507,1.0
7091,1750,1.0
6962,11169,1.0
2612,2201,1.0
5911,9628,1.0
1290,11424,1.0
1678,3858,1.0
3197,18680,1.0
9447,18894,1.0
9688,20797,1.0
2333,16607,1.0
2667,6425,1.0
11987,7313,1.0
3635,11025,1.0
1333,4361,1.0
12191,5706,1.0
4191,20307,1.0
8585,14680,1.0
1324,13004,1.0
5698,4774,1.0
5709,834,1.0
641,14057,1.0
1889,996,1.0
2073,13013,1.0
4573,14280,1.0
4517,15654,1.0
11119,10606,1.0
2799,18890,1.0
9718,21284,1.0
3541,20221,1.0
1761,9252,1.0
8913,3571,1.0
546,12365,1.0
2998,18436,1.0
3671,2669,1.0
729,2226,1.0
5556,8686,1.0
2636,9285,1.0
7813,21255,1.0
1354,13237,1.0
7808,5608,1.0
8837,15252,1.0
9820,12422,1.0
1272,18863,1.0
4682,4238,1.0
7706,5669,1.0
9312,3611,1.0
10379,20358,1.0
2358,20528,1.0
11272,13209,1.0
753,16218,1.0
593,2891,1.0
3010,11152,1.0
2051,7831,1.0
5734,15886,1.0
10954,16086,1.0
6835,19774,1.0
2522,7956,1.0
12446,7326,1.0
6225,8540,1.0
5538,12313,1.0
1719,672,1.0
9118,16840,1.0
5734,6903,1.0
11869,12661,1.0
8179,17401,1.0
12122,17944,1.0
8001,10389,1.0
942,7549,1.0
12105,16106,1.0
7346,6465,1.0
1306,17483,1.0
7223,7576,1.0
11312,17219,1.0
3679,10881,1.0
8828,6504,1.0
1356,3505,1.0
10658,14411,1.0
10784,11432,1.0
7743,21203,1.0
8363,21138,1.0
1067,19560,1.0
2335,21544,1.0
9347,14959,1.0
4940,20870,1.0
5112,20301,1.0
3323,7398,1.0
473,20845,1.0
4111,11916,1.0
6566,16254,1.0
11362,15488,1.0
3399,10918,1.0
11646,17467,1.0
8817,21918,1.0
11032,18820,1.0
3949,8374,1.0
11856,5277,1.0
6872,19049,1.0
6982,3947,1.0
7587,22014,1.0
3865,16093,1.0
1291,7272,1.0
161,20031,1.0
6331,1703,1.0
9538,4966,1.0
11484,870,1.0
249,13538,1.0
3092,21721,1.0
3857,4368,1.0
8636,11584,1.0
435,2435,1.0
9558,7766,1.0
7860,2626,1.0
11782,18137,1.0
3916,14360,1.0
6934,17667,1.0
2,21783,1.0
2881,4889,1.0
3460,20056,1.0
4379,22026,1.0
4295,3268,1.0
10723,4471,1.0
11388,21989,1.0
4503,16360,1.0
5958,10139,1.0
8645,12418,1.0
2967,17434,1.0
6049,519,1.0
7400,20416,1.0
6929,10031,1.0
425,17378,1.0
6560,21760,1.0
4935,7621,1.0
11223,8089,1.0
762,3175,1.0
885,2750,1.0
6504,315,1.0
9407,13070,1.0
2673,13600,1.0
338,1465,1.0
4936,1143,1.0
10784,21300,1.0
6196,20510,1.0
344,5719,1.0
7783,20424,1.0
7319,15627,1.0
2914,21246,1.0
6148,10721,1.0
6833,14322,1.0
183,8889,1.0
1155,11904,1.0
3083,22218,1.0
11595,12655,1.0
3717,8627,1.0
10248,5422,1.0
1021,8006,1.0
12446,21600,1.0
7522,9665,1.0
3903,19241,1.0
7044,1346,1.0
6381,14174,1.0
3628,7981,1.0
9464,18519,1.0
9104,19791,1.0
10250,17535,1.0
4700,21424,1.0
6346,18676,1.0
12619,2715,1.0
4192,2605,1.0
1665,3210,1.0
1013,10225,1.0
10052,13475,1.0
9753,21728,1.0
7500,11699,1.0
8249,20442,1.0
4661,21329,1.0
6850,15631,1.0
2956,13224,1.0
3386,16665,1.0
10756,16085,1.0
4043,13605,1.0
7813,21110,1.0
1429,12122,1.0
1855,11823,1.0
2635,16019,1.0
12433,19517,1.0
12097,13752,1.0
2755,20235,1.0
12470,13660,1.0
2908,14649,1.0
3796,14952,1.0
6678,12153,1.0
8123,18024,1.0
11120,19578,1.0
4178,21648,1.0
4021,7783,1.0
2827,19970,1.0
9731,4600,1.0
1237,8403,1.0
3371,11360,1.0
11435,5493,1.0
6039,20959,1.0
9037,10898,1.0
11766,5862,1.0
10547,5018,1.0
6072,20765,1.0
2835,6192,1.0
4262,7190,1.0
7699,2965,1.0
918,17558,1.0
4856,9199,1.0
3419,6477,1.0
4611,5971,1.0
1786,13222,1.0
637,19772,1.0
8277,8584,1.0
3622,16591,1.0
8853,12966,1.0
4578,17752,1.0
7048,10200,1.0
9051,18436,1.0
6860,8777,1.0
4631,574,1.0
10681,16613,1.0
196,7615,1.0
1498,12627,1.0
1793,20177,1.0
4164,5438,1.0
27,1041,1.0
10873,16152,1.0
12078,8889,1.0
2549,14527,1.0
11957,13530,1.0
12525,332,1.0
8249,3949,1.0
7313,11634,1.0
10122,6967,1.0
3432,15041,1.0
8013,18848,1.0
8890,7356,1.0
4086,8658,1.0
7665,14759,1.0
3514,15145,1.0
10024,13605,1.0
11054,15814,1.0
6708,15486,1.0
12485,1735,1.0
10759,13270,1.0
8711,12045,1.0
6937,19339,1.0
3207,18623,1.0
3806,20113,1.0
7532,11780,1.0
12582,10367,1.0
11707,1902,1.0
7417,18510,1.0
7041,14870,1.0
2081,18275,1.0
9747,21536,1.0
2055,13438,1.0
2254,6237,1.0
8048,14829,1.0
3324,5263,1.0
9318,15586,1.0
7300,13117,1.0
10436,19225,1.0
10322,13125,1.0
5325,11644,1.0
11089,17136,1.0
7690,1765,1.0
12020,8856,1.0
11010,7595,1.0
3021,14246,1.0
2461,7665,1.0
10149,17685,1.0
11685,11967,1.0
5442,16495,1.0
1660,19550,1.0
12357,9215,1.0
9339,16669,1.0
9848,7852,1.0
1203,3608,1.0
12391,7257,1.0
4558,6763,1.0
8279,16331,1.0
2317,13726,1.0
3741,17849,1.0
11089,19304,1.0
11562,7960,1.0
941,7444,1.0
7229,21796,1.0
1051,9381,1.0
6566,22170,1.0
10962,20520,1.0
12274,14205,1.0
2163,1328,1.0
5151,1482,1.0
8417,6899,1.0
4990,16083,1.0
7554,21107,1.0
7863,5105,1.0
5757,13314,1.0
6972,16755,1.0
11323,12214,1.0
12213,5663,1.0
1873,14162,1.0
1311,13572,1.0
2952,5391,1.0
11553,4773,1.0
10634,19706,1.0
3283,19684,1.0
10674,11293,1.0
7621,12602,1.0
9171,7929,1.0
10620,19965,1.0
5520,6241,1.0
4780,18757,1.0
9956,13688,1.0
9841,21848,1.0
10647,21520,1.0
6608,12705,1.0
6547,9275,1.0
3869,5896,1.0
12346,16738,1.0
8182,8955,1.0
8808,18002,1.0
3165,12314,1.0
5094,17568,1.0
10446,20892,1.0
7335,9752,1.0
2918,14980,1.0
12037,7380,1.0
2542,8499,1.0
1674,5968,1.0
11742,8508,1.0
3692,1735,1.0
11131,8326,1.0
1969,15186,1.0
9684,7729,1.0
7743,19434,1.0
990,14434,1.0
955,3507,1.0
5077,21509,1.0
8330,9963,1.0
624,11361,1.0
3436,16215,1.0
1801,7556,1.0
1534,5111,1.0
9350,5866,1.0
12477,4850,1.0
10920,14221,1.0
9871,10718,1.0
7656,12275,1.0
214,7693,1.0
8839,17240,1.0
6888,17799,1.0
2674,8961,1.0
12469,14210,1.0
9024,1948,1.0
1125,5892,1.0
840,7119,1.0
2523,8655,1.0
529,18488,1.0
10965,13946,1.0
5299,17699,1.0
936,22180,1.0
11968,19643,1.0
1320,2394,1.0
9344,5800,1.0
3514,5711,1.0
1463,13133,1.0
9954,19348,1.0
4851,9600,1.0
9452,1692,1.0
8993,3308,1.0
11513,20477,1.0
4122,16619,1.0
4946,10458,1.0
8306,11484,1.0
11168,10456,1.0
8443,18150,1.0
10320,1778,1.0
2805,4151,1.0
10622,9272,1.0
8696,3993,1.0
4164,12798,1.0
138,19764,1.0
7751,11729,1.0
1861,1205,1.0
9226,20411,1.0
5693,7305,1.0
4248,21539,1.0
1155,19481,1.0
10756,16139,1.0
7800,13013,1.0
3666,19811,1.0
8048,16199,1.0
6767,5730,1.0
872,4624,1.0
9685,7519,1.0
1190,13290,1.0
8021,2018,1.0
8333,19026,1.0
2242,9461,1.0
4456,15656,1.0
3741,7050,1.0
9016,21118,1.0
2630,2520,1.0
1777,1306,1.0
12576,20189,1.0
621,19334,1.0
4727,4489,1.0
9312,15063,1.0
2776,17359,1.0
10047,19687,1.0
2789,17808,1.0
244,19229,1.0
2092,14079,1.0
6988,8398,1.0
891,19990,1.0
11353,14546,1.0
467,8275,1.0
11494,10959,1.0
9312,6444,1.0
5254,11398,1.0
5401,7238,1.0
413,9483,1.0
4851,13808,1.0
10324,19229,1.0
2656,1786,1.0
5767,9468,1.0
3448,21481,1.0
2792,4768,1.0
8951,14332,1.0
6253,20360,1.0
8700,12725,1.0
11769,8314,1.0
5457,356,1.0
7713,8928,1.0
9918,20432,1.0
11062,10844,1.0
10550,5069,1.0
10014,5269,1.0
6974,14896,1.0
9586,8633,1.0
9842,13794,1.0
7055,20528,1.0
7965,18794,1.0
1516,9147,1.0
8160,21042,1.0
6277,10635,1.0
8515,7427,1.0
8881,15422,1.0
8401,2511,1.0
7180,5096,1.0
5601,13557,1.0
5368,16937,1.0
5544,19631,1.0
8376,12539,1.0
9696,20707,1.0
6854,13732,1.0
7141,2084,1.0
5097,19540,1.0
12113,8053,1.0
10868,10098,1.0
3318,12273,1.0
3818,9419,1.0
5935,12926,1.0
1789,11242,1.0
6956,4861,1.0
4645,6369,1.0
519,14215,1.0
6033,12025,1.0
96,3479,1.0
5099,20928,1.0
8557,17172,1.0
1900,6225,1.0
12322,3774,1.0
5178,20037,1.0
4573,22145,1.0
1466,20844,1.0
5292,17297,1.0
6534,19692,1.0
907,11732,1.0
7827,15392,1.0
2267,10361,1.0
11774,16147,1.0
495,22222,1.0
5178,9755,1.0
7118,10108,1.0
11782,12028,1.0
9044,20535,1.0
6190,14905,1.0
12231,15349,1.0
8312,8801,1.0
1106,16844,1.0
185,11162,1.0
8439,15698,1.0
12433,20434,1.0
10979,6973,1.0
8131,20779,1.0
2189,18230,1.0
11025,22079,1.0
6672,5336,1.0
8871,14459,1.0
6269,20071,1.0
142,21311,1.0
10112,13810,1.0
9670,11968,1.0
3742,1930,1.0
5378,10209,1.0
11456,21275,1.0
11546,17709,1.0
2580,4100,1.0
5218,10431,1.0
2160,5136,1.0
5858,6289,1.0
1662,19431,1.0
7357,6566,1.0
4283,12574,1.0
6659,11324,1.0
2500,14093,1.0
9597,19437,1.0
9037,6233,1.0
8216,10006,1.0
7763,21018,1.0
9460,6458,1.0
1440,18218,1.0
10152,2239,1.0
12407,6596,1.0
9747,6504,1.0
2053,2536,1.0
10967,2949,1.0
6555,19598,1.0
334,8030,1.0
10916,8935,1.0
12023,10833,1.0
4041,14337,1.0
8216,14670,1.0
5373,6095,1.0
10957,2948,1.0
889,13336,1.0
8694,5120,1.0
9579,15626,1.0
8876,4179,1.0
4908,19632,1.0
9282,18025,1.0
7554,529,1.0
10032,18514,1.0
5156,14012,1.0
6001,11945,1.0
6369,21005,1.0
907,1771,1.0
8064,9466,1.0
8560,19389,1.0
1561,2729,1.0
11560,9701,1.0
788,2571,1.0
5015,1329,1.0
5379,12111,1.0
3533,5213,1.0
3829,7699,1.0
5703,7479,1.0
2887,5658,1.0
812,21802,1.0
9644,10730,1.0
5485,14757,1.0
4223,16029,1.0
9938,18821,1.0
7552,22164,1.0
2765,20555,1.0
6518,20066,1.0
9995,7599,1.0
9873,15268,1.0
11014,7361,1.0
5604,20828,1.0
11923,6765,1.0
10339,16896,1.0
6700,18155,1.0
11110,10573,1.0
2665,11958,1.0
8387,21550,1.0
2328,3140,1.0
8796,9752,1.0
2947,2458,1.0
4516,15817,1.0
3792,16304,1.0
2868,2083,1.0
750,7307,1.0
11743,21265,1.0
806,19121,1.0
6285,7076,1.0
9995,18081,1.0
7380,9526,1.0
3809,21616,1.0
3047,9537,1.0
11574,6835,1.0
9781,16467,1.0
8105,21138,1.0
1147,1891,1.0
2199,16675,1.0
11786,21686,1.0
9271,16115,1.0
11580,15075,1.0
770,12006,1.0
6228,7744,1.0
8666,18475,1.0
11101,5535,1.0
11711,7660,1.0
1522,19403,1.0
2180,9639,1.0
10018,16275,1.0
9660,7182,1.0
630,15646,1.0
3809,8893,1.0
4252,19193,1.0
9117,5761,1.0
8455,6607,1.0
8104,10244,1.0
9389,16045,1.0
11147,15296,1.0
4851,16796,1.0
10719,201,1.0
8037,5457,1.0
220,1042,1.0
2960,18421,1.0
11361,11541,1.0
10134,8300,1.0
3427,22172,1.0
5916,17430,1.0
9619,12862,1.0
197,8305,1.0
3122,1756,1.0
4309,21207,1.0
2290,19466,1.0
12070,1798,1.0
1060,16016,1.0
11509,20377,1.0
8229,1473,1.0
8391,17062,1.0
1729,21358,1.0
7506,5137,1.0
12084,13953,1.0
8222,4238,1.0
393,2918,1.0
8832,21379,1.0
1983,19148,1.0
7039,11620,1.0
7842,21710,1.0
7075,12361,1.0
6337,3258,1.0
7333,9987,1.0
4903,11927,1.0
5621,19069,1.0
9914,7678,1.0
11070,8863,1.0
1166,21627,1.0
10126,17333,1.0
1356,19798,1.0
8916,17656,1.0
1490,7290,1.0
4501,9865,1.0
6292,11995,1.0
3403,16021,1.0
7628,22080,1.0
3062,10740,1.0
6986,7563,1.0
6364,15299,1.0
2458,4230,1.0
2125,20034,1.0
5878,16528,1.0
6415,10616,1.0
44,9910,1.0
10917,19047,1.0
8712,14212,1.0
9864,18153,1.0
3878,18478,1.0
4670,21654,1.0
12380,11098,1.0
7653,11269,1.0
7368,14991,1.0
10744,21643,1.0
6790,12478,1.0
11706,1856,1.0
9604,3832,1.0
1411,12708,1.0
4841,5383,1.0
1657,9856,1.0
3567,6177,1.0
12166,5114,1.0
8163,10702,1.0
7504,14633,1.0
6532,15602,1.0
888,20830,1.0
4017,14074,1.0
10876,16666,1.0
10637,18092,1.0
7681,6851,1.0
9451,2424,1.0
8131,18469,1.0
9394,2716,1.0
10008,22194,1.0
1493,1398,1.0
7743,10459,1.0
10474,12472,1.0
10958,8680,1.0
10895,7371,1.0
1833,6068,1.0
11823,16289,1.0
339,18562,1.0
4901,18628,1.0
1742,15261,1.0
943,13147,1.0
9976,19159,1.0
3818,19642,1.0
9681,4507,1.0
4507,18797,1.0
4309,4735,1.0
2224,17411,1.0
7982,10980,1.0
682,6768,1.0
33,13611,1.0
10494,15090,1.0
11853,1515,1.0
4564,12543,1.0
1887,6765,1.0
3272,1928,1.0
7424,6073,1.0
7633,8109,1.0
9647,5928,1.0
320,17244,1.0
8228,8778,1.0
12130,7535,1.0
10066,2578,1.0
4381,11350,1.0
6217,22088,1.0
10650,4614,1.0
4055,20803,1.0
10034,15691,1.0
8668,3398,1.0
6211,16721,1.0
524,2764,1.0
109,9496,1.0
8636,14599,1.0
7831,11889,1.0
4876,12434,1.0
6553,17021,1.0
2653,11127,1.0
1126,7062,1.0
9259,22176,1.0
6994,16609,1.0
441,13425,1.0
1540,15294,1.0
10864,12696,1.0
4933,1267,1.0
5596,1185,1.0
11869,18666,1.0
5913,6679,1.0
2316,18592,1.0
3312,14624,1.0
10572,6182,1.0
5940,10561,1.0
3921,14981,1.0
10675,9381,1.0
4328,5433,1.0
3952,514,1.0
4488,20451,1.0
1727,14785,1.0
9797,508,1.0
2660,13730,1.0
12394,11350,1.0
2124,8519,1.0
5560,6090,1.0
375,16266,1.0
3724,19240,1.0
4425,20942,1.0
1764,3932,1.0
3367,3039,1.0
1575,3739,1.0
2452,18150,1.0
2936,17397,1.0
11620,4468,1.0
10137,9649,1.0
4500,7418,1.0
376,19219,1.0
7900,14844,1.0
4674,17281,1.0
371,4221,1.0
11977,1122,1.0
7031,7170,1.0
8631,21235,1.0
11681,10302,1.0
1443,3926,1.0
7132,9681,1.0
3238,19369,1.0
283,5120,1.0
42,20183,1.0
10943,6381,1.0
10384,7613,1.0
6970,12362,1.0
5348,3992,1.0
10107,7557,1.0
4381,436,1.0
6366,10240,1.0
6720,12775,1.0
3999,5181,1.0
742,19465,1.0
10816,11019,1.0
9008,18383,1.0
8811,13134,1.0
1447,14267,1.0
3162,18661,1.0
3013,16765,1.0
8085,9321,1.0
9440,7850,1.0
9316,5989,1.0
11827,7019,1.0
4662,16608,1.0
2274,21980,1.0
2362,6303,1.0
6574,13073,1.0
2981,11135,1.0
12479,10516,1.0
8205,14636,1.0
2323,11387,1.0
11149,2090,1.0
6893,10845,1.0
8881,1653,1.0
3123,10656,1.0
2062,19617,1.0
8743,12061,1.0
8085,16500,1.0
5168,21073,1.0
7800,11815,1.0
10791,16240,1.0
1638,14823,1.0
1162,6752,1.0
2157,17410,1.0
11971,20377,1.0
6337,10457,1.0
8519,7060,1.0
8235,8479,1.0
892,18212,1.0
4443,11938,1.0
12281,14265,1.0
5208,15269,1.0
3620,10540,1.0
5081,3045,1.0
4476,9066,1.0
10357,1999,1.0
2593,21932,1.0
6792,10620,1.0
10387,7218,1.0
10271,7569,1.0
1887,14477,1.0
9338,21547,1.0
5302,14056,1.0
5781,1367,1.0
6458,6048,1.0
12600,11539,1.0
11866,1578,1.0
6764,9697,1.0
10669,16520,1.0
2126,8974,1.0
2334,17973,1.0
6208,3915,1.0
7909,15708,1.0
7713,9834,1.0
8037,15547,1.0
400,4770,1.0
2282,2204,1.0
9047,901,1.0
12373,19822,1.0
3134,19115,1.0
6191,4152,1.0
11390,3159,1.0
3399,16391,1.0
9728,12124,1.0
8767,10375,1.0
2952,5218,1.0
8699,22106,1.0
1386,11590,1.0
5164,8300,1.0
11639,18495,1.0
7576,19608,1.0
5878,19471,1.0
1498,4801,1.0
4626,676,1.0
2113,3057,1.0
6931,22009,1.0
12267,2057,1.0
381,11552,1.0
5907,19208,1.0
260,2788,1.0
7914,9364,1.0
4798,9264,1.0
8126,9064,1.0
9088,13964,1.0
8355,5341,1.0
10801,20783,1.0
4231,8644,1.0
4858,2924,1.0
12266,5939,1.0
10296,18651,1.0
9171,8003,1.0
5814,18675,1.0
1855,18889,1.0
347,11104,1.0
693,13543,1.0
3424,8887,1.0
9137,20357,1.0
6868,13026,1.0
5586,19220,1.0
6960,8323,1.0
12447,5875,1.0
3728,8689,1.0
8450,21469,1.0
2023,11179,1.0
5261,7158,1.0
1301,8158,1.0
5254,9927,1.0
360,6783,1.0
5624,16061,1.0
12509,22090,1.0
6557,14272,1.0
7901,4160,1.0
3275,20792,1.0
8189,14303,1.0
8096,11553,1.0
788,21726,1.0
10838,16852,1.0
8327,13549,1.0
8561,12839,1.0
5121,16141,1.0
1681,11516,1.0
2554,12273,1.0
9088,12002,1.0
1304,1405,1.0
9179,5180,1.0
6580,11232,1.0
6826,7398,1.0
8626,13174,1.0
12201,1106,1.0
10863,7247,1.0
3960,17138,1.0
4935,3985,1.0
3578,4368,1.0
11187,1703,1.0
11849,11924,1.0
2075,17846,1.0
3097,16430,1.0
585,20111,1.0
7420,20700,1.0
4987,12522,1.0
6699,6216,1.0
9739,18694,1.0
2613,11955,1.0
8208,15781,1.0
11135,8379,1.0
5922,4206,1.0
1435,14649,1.0
11389,2537,1.0
11421,4923,1.0
3103,2625,1.0
9409,15504,1.0
12357,11293,1.0
11928,1611,1.0
10064,1303,1.0
4547,5142,1.0
8987,617,1.0
7253,11494,1.0
2551,6403,1.0
6069,3456,1.0
9973,19701,1.0
4952,12333,1.0
5208,19100,1.0
9332,19244,1.0
9267,14614,1.0
4309,11604,1.0
7863,20398,1.0
5091,21333,1.0
452,1445,1.0
12260,7779,1.0
10026,4511,1.0
3613,14243,1.0
9136,13311,1.0
11501,8497,1.0
8734,7559,1.0
949,4836,1.0
8090,4439,1.0
8258,6480,1.0
10833,12500,1.0
9162,7651,1.0
8918,8969,1.0
4400,18230,1.0
6953,17362,1.0
5759,5301,1.0
5316,19015,1.0
10906,15157,1.0
6398,12244,1.0
11393,19693,1.0
8522,9551,1.0
675,17448,1.0
9338,19679,1.0
1058,14002,1.0
11251,15460,1.0
5123,5688,1.0
4902,16327,1.0
8585,21030,1.0
841,15564,1.0
8925,13303,1.0
6259,13960,1.0
12123,7163,1.0
2973,20370,1.0
7729,12979,1.0
9415,10485,1.0
1805,19542,1.0
34,7100,1.0
4426,7263,1.0
2795,12330,1.0
729,21577,1.0
7293,13455,1.0
5107,11781,1.0
11120,21991,1.0
3870,16244,1.0
11491,19230,1.0
10135,5356,1.0
19,17660,1.0
9922,12780,1.0
1947,15145,1.0
5999,1820,1.0
5978,15564,1.0
5096,21237,1.0
10447,15476,1.0
7256,16672,1.0
12149,2084,1.0
3558,3913,1.0
5472,20270,1.0
1065,4761,1.0
1757,12666,1.0
7041,6791,1.0
9484,14286,1.0
11995,3393,1.0
10037,20567,1.0
1892,14818,1.0
4711,13749,1.0
1870,7864,1.0
9396,13903,1.0
1213,5148,1.0
1872,14250,1.0
11122,15983,1.0
5684,7984,1.0
7071,18125,1.0
1336,20410,1.0
10099,9246,1.0
6117,982,1.0
1683,381,1.0
7915,16955,1.0
2354,7633,1.0
11470,3342,1.0
10987,14606,1.0
311,1996,1.0
7123,21134,1.0
4516,18778,1.0
9604,9674,1.0
1482,16748,1.0
7729,21014,1.0
7508,1946,1.0
4280,4019,1.0
6034,3628,1.0
1503,17044,1.0
8310,9355,1.0
6088,19357,1.0
627,16712,1.0
2072,10688,1.0
2247,16715,1.0
12312,6426,1.0
6764,6903,1.0
1853,17226,1.0
905,17828,1.0
6578,847,1.0
7415,18952,1.0
8349,1124,1.0
10043,15813,1.0
1757,21052,1.0
11684,8798,1.0
9479,14794,1.0
10012,4633,1.0
12410,11253,1.0
10126,21320,1.0
8861,21884,1.0
5924,12380,1.0
2413,15705,1.0
11786,14568,1.0
8045,15221,1.0
11323,15169,1.0
4058,7594,1.0
3420,13299,1.0
2287,14455,1.0
813,11433,1.0
12158,20949,1.0
9230,18782,1.0
3809,3831,1.0
